"Código de radio censal","Código de departamento","Departamento","Hogares","Población","Hogares en situación de pobreza crónica","Personas en situación de pobreza crónica","% Hogares en situación de pobreza crónica","% Personas en situación de pobreza crónica","Nivel de incidencia de pobreza crónica","% Hogares con hacinamiento crítico","% Hogares en vivienda inadecuada","% Hogares con déficit en conexión a red cloacal","% Hogares con jefe con primaria completa o menos","% Hogares con jefe con nivel secundario incompleto o menos","% Niños/as de entre 6 y 17 años que no asisten a establecimientos educativos formales","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en GeoJSON"
"820842114","82084","Rosario",317,723,0,0,0,0,1,0,6,6,4,8,1,"82","Santa Fe","82084","Rosario","820842114",727,317,-32.939671,-60.638649,0.018678531724007,"{""type"":""Polygon"",""coordinates"":[[[-60.637955,-32.939801],[-60.638099,-32.940419],[-60.638719,-32.940306],[-60.639497,-32.940151],[-60.639338,-32.939518],[-60.639211,-32.938928],[-60.637795,-32.939182],[-60.637955,-32.939801]]]}"
"820848112","82084","Rosario",301,798,0,0,0,0,1,0,1,9,28,42,2,"82","Santa Fe","82084","Rosario","820848112",798,301,-32.942661,-60.688578,0.077320916144091,"{""type"":""Polygon"",""coordinates"":[[[-60.687547,-32.944216],[-60.688904,-32.943972],[-60.690260,-32.943742],[-60.690114,-32.943151],[-60.689862,-32.942105],[-60.689607,-32.941104],[-60.689256,-32.941170],[-60.687878,-32.941408],[-60.687588,-32.941481],[-60.687226,-32.941516],[-60.686888,-32.941578],[-60.687073,-32.942288],[-60.687392,-32.943602],[-60.687547,-32.944216]]]}"
"820841910","82084","Rosario",357,699,0,0,0,0,1,0,1,0,5,9,1,"82","Santa Fe","82084","Rosario","820841910",769,357,-32.940846,-60.64905,0.034759073855138,"{""type"":""Polygon"",""coordinates"":[[[-60.648671,-32.942147],[-60.650017,-32.941913],[-60.649879,-32.941326],[-60.649729,-32.940712],[-60.649439,-32.939557],[-60.648749,-32.939666],[-60.648072,-32.939795],[-60.648232,-32.940459],[-60.648532,-32.941579],[-60.648671,-32.942147]]]}"
"820842009","82084","Rosario",295,617,0,0,0,0,1,0,0,0,5,8,0,"82","Santa Fe","82084","Rosario","820842009",621,295,-32.940085,-60.643124,0.017792194781902,"{""type"":""Polygon"",""coordinates"":[[[-60.642578,-32.940796],[-60.643244,-32.940685],[-60.643959,-32.940550],[-60.643827,-32.939999],[-60.643668,-32.939358],[-60.642952,-32.939503],[-60.642275,-32.939627],[-60.642578,-32.940796]]]}"
"820843120","82084","Rosario",233,721,1,4,0,0,1,0,2,15,37,54,5,"82","Santa Fe","82084","Rosario","820843120",721,233,-32.944017,-60.712746,0.084178317310208,"{""type"":""Polygon"",""coordinates"":[[[-60.711221,-32.943470],[-60.711220,-32.943472],[-60.710805,-32.943464],[-60.710311,-32.943461],[-60.711652,-32.944557],[-60.712395,-32.945169],[-60.712533,-32.945261],[-60.713071,-32.945684],[-60.713591,-32.945693],[-60.714181,-32.945695],[-60.714767,-32.945716],[-60.714780,-32.944650],[-60.714239,-32.944627],[-60.713632,-32.944610],[-60.713647,-32.944080],[-60.713677,-32.943545],[-60.713698,-32.942966],[-60.713730,-32.942467],[-60.713166,-32.942448],[-60.712651,-32.942440],[-60.712507,-32.942433],[-60.711838,-32.942423],[-60.711271,-32.942408],[-60.711221,-32.943470]]]}"
"820841718","82084","Rosario",284,534,0,0,0,0,1,0,0,0,7,15,0,"82","Santa Fe","82084","Rosario","820841718",534,284,-32.94092,-60.658292,0.027246252142929,"{""type"":""Polygon"",""coordinates"":[[[-60.657050,-32.941624],[-60.657728,-32.941501],[-60.658407,-32.941386],[-60.659084,-32.941266],[-60.659759,-32.941142],[-60.659649,-32.940710],[-60.659516,-32.940214],[-60.658836,-32.940329],[-60.656820,-32.940706],[-60.657050,-32.941624]]]}"
"820848004","82084","Rosario",349,730,0,0,0,0,1,0,0,0,7,10,1,"82","Santa Fe","82084","Rosario","820848004",730,349,-32.941917,-60.663991,0.054626674439344,"{""type"":""Polygon"",""coordinates"":[[[-60.662740,-32.941680],[-60.663110,-32.943145],[-60.663455,-32.943078],[-60.663809,-32.943017],[-60.664119,-32.942967],[-60.664464,-32.942901],[-60.665133,-32.942786],[-60.665410,-32.942744],[-60.665689,-32.942688],[-60.665913,-32.942648],[-60.665621,-32.941501],[-60.664178,-32.941759],[-60.664042,-32.941186],[-60.663843,-32.940417],[-60.663136,-32.940536],[-60.662475,-32.940656],[-60.662740,-32.941680]]]}"
"820848005","82084","Rosario",277,719,1,6,0,0,1,0,0,0,17,27,1,"82","Santa Fe","82084","Rosario","820848005",719,277,-32.942053,-60.67349,0.06472459409459,"{""type"":""Polygon"",""coordinates"":[[[-60.671636,-32.943153],[-60.674361,-32.942658],[-60.675081,-32.942536],[-60.675707,-32.942423],[-60.675605,-32.942023],[-60.675446,-32.941346],[-60.675342,-32.940945],[-60.674967,-32.941015],[-60.674354,-32.941137],[-60.673291,-32.941321],[-60.671273,-32.941689],[-60.671432,-32.942371],[-60.671636,-32.943153]]]}"
"820848304","82084","Rosario",356,1050,3,14,0,1,2,0,0,18,36,51,3,"82","Santa Fe","82084","Rosario","820848304",1050,356,-32.943515,-60.702053,0.10324219922479,"{""type"":""Polygon"",""coordinates"":[[[-60.701097,-32.943176],[-60.700428,-32.943153],[-60.699733,-32.943142],[-60.699700,-32.944216],[-60.699661,-32.945276],[-60.700338,-32.945296],[-60.700985,-32.945319],[-60.701020,-32.944826],[-60.701043,-32.944260],[-60.701575,-32.944278],[-60.702658,-32.944297],[-60.703747,-32.944334],[-60.704315,-32.944345],[-60.704354,-32.943824],[-60.704381,-32.943281],[-60.704425,-32.942194],[-60.703276,-32.942163],[-60.702216,-32.942127],[-60.701164,-32.942100],[-60.701135,-32.942670],[-60.701097,-32.943176]]]}"
"820841911","82084","Rosario",264,537,0,0,0,0,1,0,0,0,6,12,0,"82","Santa Fe","82084","Rosario","820841911",538,264,-32.941102,-60.647687,0.034917916098244,"{""type"":""Polygon"",""coordinates"":[[[-60.647287,-32.942393],[-60.648671,-32.942147],[-60.648532,-32.941579],[-60.648232,-32.940459],[-60.648072,-32.939795],[-60.646714,-32.940047],[-60.647144,-32.941816],[-60.647287,-32.942393]]]}"
"820842005","82084","Rosario",160,374,1,11,0,2,2,0,0,0,4,10,0,"82","Santa Fe","82084","Rosario","820842005",374,160,-32.940332,-60.641741,0.017227357022333,"{""type"":""Polygon"",""coordinates"":[[[-60.641077,-32.940547],[-60.641205,-32.941030],[-60.641910,-32.940903],[-60.642578,-32.940796],[-60.642275,-32.939627],[-60.641600,-32.939755],[-60.640896,-32.939882],[-60.641077,-32.940547]]]}"
"820848113","82084","Rosario",235,573,0,0,0,0,1,0,2,7,33,40,0,"82","Santa Fe","82084","Rosario","820848113",574,235,-32.94265,-60.685017,0.062319699968815,"{""type"":""Polygon"",""coordinates"":[[[-60.683134,-32.943628],[-60.683157,-32.943718],[-60.683799,-32.943602],[-60.685177,-32.943363],[-60.686533,-32.943097],[-60.687242,-32.942988],[-60.687073,-32.942288],[-60.686888,-32.941578],[-60.685529,-32.941826],[-60.683163,-32.942251],[-60.682774,-32.942325],[-60.682873,-32.942680],[-60.682972,-32.943022],[-60.683071,-32.943381],[-60.683134,-32.943628]]]}"
"820842901","82084","Rosario",487,1019,1,5,0,0,1,0,1,0,6,12,0,"82","Santa Fe","82084","Rosario","820842901",1070,487,-32.94315,-60.662019,0.080209269618023,"{""type"":""Polygon"",""coordinates"":[[[-60.660782,-32.945091],[-60.661432,-32.944985],[-60.662102,-32.944861],[-60.662844,-32.944731],[-60.663483,-32.944614],[-60.663303,-32.943927],[-60.663110,-32.943144],[-60.662662,-32.941370],[-60.662475,-32.940656],[-60.661814,-32.940771],[-60.661108,-32.940890],[-60.661731,-32.943392],[-60.660995,-32.943522],[-60.660390,-32.943636],[-60.660628,-32.944478],[-60.660782,-32.945091]]]}"
"820841912","82084","Rosario",266,542,0,0,0,0,1,0,0,0,4,10,2,"82","Santa Fe","82084","Rosario","820841912",580,266,-32.941339,-60.646325,0.034236974519405,"{""type"":""Polygon"",""coordinates"":[[[-60.645919,-32.942522],[-60.645947,-32.942633],[-60.647287,-32.942394],[-60.647144,-32.941816],[-60.646714,-32.940047],[-60.645354,-32.940295],[-60.645507,-32.940909],[-60.645805,-32.942060],[-60.645919,-32.942522]]]}"
"820842014","82084","Rosario",246,528,3,13,1,2,2,0,6,0,8,12,1,"82","Santa Fe","82084","Rosario","820842014",528,246,-32.940592,-60.64035,0.017581704855046,"{""type"":""Polygon"",""coordinates"":[[[-60.639798,-32.941301],[-60.641205,-32.941030],[-60.640896,-32.939882],[-60.639497,-32.940151],[-60.639798,-32.941301]]]}"
"820848106","82084","Rosario",251,641,0,0,0,0,1,0,1,1,17,28,3,"82","Santa Fe","82084","Rosario","820848106",641,251,-32.942903,-60.67782,0.072538933916326,"{""type"":""Polygon"",""coordinates"":[[[-60.676173,-32.944247],[-60.678912,-32.943753],[-60.678835,-32.943435],[-60.678737,-32.943061],[-60.679304,-32.942964],[-60.679949,-32.942830],[-60.680216,-32.942787],[-60.679934,-32.941663],[-60.679106,-32.941804],[-60.678060,-32.941988],[-60.676705,-32.942246],[-60.676079,-32.942354],[-60.675707,-32.942423],[-60.676173,-32.944247]]]}"
"820842902","82084","Rosario",359,691,0,0,0,0,1,0,1,0,9,15,2,"82","Santa Fe","82084","Rosario","820842902",691,359,-32.942264,-60.660745,0.036576980178511,"{""type"":""Polygon"",""coordinates"":[[[-60.660231,-32.943053],[-60.660390,-32.943636],[-60.660995,-32.943522],[-60.661731,-32.943392],[-60.661108,-32.940890],[-60.660452,-32.941010],[-60.659759,-32.941142],[-60.660094,-32.942489],[-60.660231,-32.943053]]]}"
"820841913","82084","Rosario",162,320,0,0,0,0,1,0,0,0,7,14,5,"82","Santa Fe","82084","Rosario","820841913",320,162,-32.941003,-60.644801,0.017641090774413,"{""type"":""Polygon"",""coordinates"":[[[-60.644243,-32.941675],[-60.644252,-32.941710],[-60.644908,-32.941590],[-60.645649,-32.941459],[-60.645507,-32.940909],[-60.645354,-32.940295],[-60.645001,-32.940360],[-60.644313,-32.940479],[-60.643959,-32.940550],[-60.644104,-32.941154],[-60.644243,-32.941675]]]}"
"820843206","82084","Rosario",360,1275,15,101,4,7,3,0,5,10,37,60,7,"82","Santa Fe","82084","Rosario","820843206",1275,360,-32.945152,-60.726806,0.22264827386442,"{""type"":""Polygon"",""coordinates"":[[[-60.721880,-32.943861],[-60.721838,-32.944611],[-60.721839,-32.944683],[-60.721805,-32.945213],[-60.721806,-32.945290],[-60.721779,-32.945743],[-60.721772,-32.945819],[-60.721775,-32.945905],[-60.722890,-32.945903],[-60.723341,-32.945908],[-60.724115,-32.945905],[-60.724422,-32.945909],[-60.724811,-32.945916],[-60.725224,-32.945929],[-60.725629,-32.945933],[-60.726368,-32.945982],[-60.726389,-32.945956],[-60.726769,-32.945972],[-60.727168,-32.945994],[-60.727960,-32.946009],[-60.728341,-32.946021],[-60.728748,-32.946038],[-60.729127,-32.946045],[-60.729090,-32.946854],[-60.729065,-32.947586],[-60.729438,-32.947593],[-60.729845,-32.947606],[-60.730637,-32.947621],[-60.730658,-32.946906],[-60.730673,-32.946083],[-60.730982,-32.946083],[-60.731052,-32.944011],[-60.730698,-32.943996],[-60.729565,-32.943975],[-60.728795,-32.943956],[-60.728432,-32.943959],[-60.728014,-32.943941],[-60.727638,-32.943934],[-60.727249,-32.943918],[-60.726473,-32.943916],[-60.725756,-32.943895],[-60.725297,-32.943894],[-60.723892,-32.943834],[-60.721886,-32.943772],[-60.721880,-32.943861]]]}"
"820842006","82084","Rosario",240,429,1,5,0,1,2,0,1,0,8,9,0,"82","Santa Fe","82084","Rosario","820842006",430,240,-32.940865,-60.638945,0.017609793232203,"{""type"":""Polygon"",""coordinates"":[[[-60.638389,-32.941569],[-60.639121,-32.941435],[-60.639799,-32.941302],[-60.639497,-32.940151],[-60.638719,-32.940306],[-60.638099,-32.940419],[-60.638308,-32.941279],[-60.638389,-32.941569]]]}"
"820842903","82084","Rosario",323,737,1,8,0,1,2,0,0,0,8,11,0,"82","Santa Fe","82084","Rosario","820842903",737,323,-32.943254,-60.659583,0.058475610089221,"{""type"":""Polygon"",""coordinates"":[[[-60.659388,-32.945342],[-60.660039,-32.945218],[-60.660783,-32.945093],[-60.660628,-32.944478],[-60.660390,-32.943636],[-60.660231,-32.943053],[-60.660094,-32.942489],[-60.659759,-32.941142],[-60.659084,-32.941266],[-60.658407,-32.941386],[-60.658585,-32.942114],[-60.658891,-32.943319],[-60.659211,-32.944652],[-60.659388,-32.945342]]]}"
"820842010","82084","Rosario",167,342,0,0,0,0,1,0,0,0,6,13,0,"82","Santa Fe","82084","Rosario","820842010",349,167,-32.941255,-60.643414,0.017248785335278,"{""type"":""Polygon"",""coordinates"":[[[-60.642869,-32.941947],[-60.643548,-32.941837],[-60.644252,-32.941710],[-60.644104,-32.941154],[-60.643959,-32.940550],[-60.643244,-32.940685],[-60.642578,-32.940796],[-60.642869,-32.941947]]]}"
"820848114","82084","Rosario",213,582,0,0,0,0,1,0,1,6,22,34,1,"82","Santa Fe","82084","Rosario","820848114",583,213,-32.943586,-60.681553,0.070436112943693,"{""type"":""Polygon"",""coordinates"":[[[-60.678835,-32.943435],[-60.678912,-32.943753],[-60.680131,-32.943535],[-60.680313,-32.944245],[-60.680569,-32.944193],[-60.681797,-32.943966],[-60.681957,-32.944590],[-60.682106,-32.945190],[-60.683468,-32.944951],[-60.683071,-32.943381],[-60.682972,-32.943022],[-60.682873,-32.942680],[-60.682774,-32.942325],[-60.682463,-32.942388],[-60.682126,-32.942446],[-60.681813,-32.942504],[-60.681085,-32.942622],[-60.680216,-32.942787],[-60.679949,-32.942830],[-60.679304,-32.942964],[-60.678737,-32.943061],[-60.678835,-32.943435]]]}"
"820842102","82084","Rosario",303,667,0,0,0,0,1,0,1,1,5,10,3,"82","Santa Fe","82084","Rosario","820842102",783,303,-32.941364,-60.636618,0.040443588356775,"{""type"":""Polygon"",""coordinates"":[[[-60.634585,-32.942347],[-60.634579,-32.942356],[-60.637060,-32.941837],[-60.637777,-32.941683],[-60.638389,-32.941570],[-60.638308,-32.941279],[-60.638099,-32.940419],[-60.637459,-32.940536],[-60.636760,-32.940672],[-60.635354,-32.941057],[-60.634585,-32.942347]]]}"
"820842904","82084","Rosario",327,671,0,0,0,0,1,0,0,0,6,9,1,"82","Santa Fe","82084","Rosario","820842904",693,327,-32.943481,-60.658221,0.057995967753981,"{""type"":""Polygon"",""coordinates"":[[[-60.658041,-32.945587],[-60.658726,-32.945472],[-60.659388,-32.945343],[-60.659211,-32.944652],[-60.658891,-32.943319],[-60.658585,-32.942114],[-60.658407,-32.941386],[-60.657728,-32.941501],[-60.657050,-32.941625],[-60.657210,-32.942289],[-60.657536,-32.943567],[-60.657679,-32.944113],[-60.657871,-32.944873],[-60.658041,-32.945587]]]}"
"820848307","82084","Rosario",290,800,2,11,0,1,2,0,0,12,26,38,2,"82","Santa Fe","82084","Rosario","820848307",800,290,-32.943996,-60.695959,0.074522736599325,"{""type"":""Polygon"",""coordinates"":[[[-60.694955,-32.943366],[-60.694099,-32.943321],[-60.693630,-32.943315],[-60.693603,-32.943893],[-60.693584,-32.944424],[-60.694067,-32.944431],[-60.694906,-32.944453],[-60.694882,-32.944943],[-60.695984,-32.944990],[-60.696320,-32.944999],[-60.697814,-32.945054],[-60.697853,-32.944083],[-60.697899,-32.943100],[-60.697552,-32.943094],[-60.696086,-32.943032],[-60.694970,-32.942998],[-60.694955,-32.943366]]]}"
"820842008","82084","Rosario",227,383,0,0,0,0,1,0,5,0,9,19,0,"82","Santa Fe","82084","Rosario","820842008",384,227,-32.941488,-60.642036,0.017146806029264,"{""type"":""Polygon"",""coordinates"":[[[-60.641495,-32.942189],[-60.642222,-32.942055],[-60.642869,-32.941947],[-60.642578,-32.940796],[-60.641910,-32.940903],[-60.641205,-32.941030],[-60.641363,-32.941649],[-60.641495,-32.942189]]]}"
"820848006","82084","Rosario",214,559,0,0,0,0,1,0,0,0,20,36,1,"82","Santa Fe","82084","Rosario","820848006",580,214,-32.943575,-60.674585,0.053615206356545,"{""type"":""Polygon"",""coordinates"":[[[-60.673457,-32.944725],[-60.674178,-32.944595],[-60.675529,-32.944365],[-60.676173,-32.944248],[-60.675707,-32.942423],[-60.675081,-32.942536],[-60.674361,-32.942658],[-60.672993,-32.942906],[-60.673378,-32.944403],[-60.673457,-32.944725]]]}"
"820842905","82084","Rosario",379,803,1,4,0,0,1,0,0,0,5,12,0,"82","Santa Fe","82084","Rosario","820842905",803,379,-32.943737,-60.656863,0.058885889018516,"{""type"":""Polygon"",""coordinates"":[[[-60.656676,-32.945829],[-60.658042,-32.945587],[-60.657871,-32.944873],[-60.657679,-32.944113],[-60.657536,-32.943567],[-60.657210,-32.942289],[-60.657050,-32.941625],[-60.656324,-32.941760],[-60.655688,-32.941872],[-60.655865,-32.942555],[-60.656146,-32.943791],[-60.656296,-32.944360],[-60.656487,-32.945120],[-60.656676,-32.945829]]]}"
"820841922","82084","Rosario",93,206,0,0,0,0,1,0,8,1,8,10,0,"82","Santa Fe","82084","Rosario","820841922",207,93,-32.942024,-60.652086,0.012506116984759,"{""type"":""Polygon"",""coordinates"":[[[-60.651546,-32.942476],[-60.651577,-32.942601],[-60.652241,-32.942476],[-60.652826,-32.942375],[-60.652596,-32.941452],[-60.652008,-32.941552],[-60.651347,-32.941673],[-60.651546,-32.942476]]]}"
"820848117","82084","Rosario",271,730,1,5,0,0,1,0,1,10,26,36,0,"82","Santa Fe","82084","Rosario","820848117",730,271,-32.944332,-60.685705,0.085143655822895,"{""type"":""Polygon"",""coordinates"":[[[-60.683323,-32.944373],[-60.683468,-32.944951],[-60.684838,-32.944704],[-60.684982,-32.945236],[-60.685104,-32.945750],[-60.685767,-32.945634],[-60.686445,-32.945501],[-60.687128,-32.945373],[-60.687817,-32.945272],[-60.687392,-32.943602],[-60.687242,-32.942988],[-60.686533,-32.943097],[-60.685177,-32.943363],[-60.683799,-32.943602],[-60.683157,-32.943718],[-60.683323,-32.944373]]]}"
"820842007","82084","Rosario",263,569,0,0,0,0,1,0,0,0,5,10,3,"82","Santa Fe","82084","Rosario","820842007",571,263,-32.941739,-60.640654,0.017509844990215,"{""type"":""Polygon"",""coordinates"":[[[-60.640103,-32.942448],[-60.640786,-32.942317],[-60.641496,-32.942190],[-60.641363,-32.941649],[-60.641205,-32.941030],[-60.640490,-32.941166],[-60.639799,-32.941302],[-60.639981,-32.941954],[-60.640103,-32.942448]]]}"
"820848118","82084","Rosario",277,819,0,0,0,0,1,0,0,10,33,47,3,"82","Santa Fe","82084","Rosario","820848118",819,277,-32.944714,-60.690704,0.1077153415821,"{""type"":""Polygon"",""coordinates"":[[[-60.687694,-32.944785],[-60.687817,-32.945272],[-60.688175,-32.945219],[-60.688489,-32.945152],[-60.688864,-32.945078],[-60.689171,-32.945028],[-60.689485,-32.946202],[-60.690165,-32.946078],[-60.690821,-32.945967],[-60.691509,-32.945830],[-60.692173,-32.945714],[-60.692355,-32.945753],[-60.692964,-32.945689],[-60.693008,-32.944426],[-60.693042,-32.943325],[-60.692439,-32.943371],[-60.692047,-32.943409],[-60.690888,-32.943634],[-60.688904,-32.943972],[-60.687547,-32.944216],[-60.687694,-32.944785]]]}"
"820841916","82084","Rosario",197,455,0,0,0,0,1,0,0,0,3,5,0,"82","Santa Fe","82084","Rosario","820841916",457,197,-32.9425,-60.649434,0.040953873989663,"{""type"":""Polygon"",""coordinates"":[[[-60.647520,-32.943316],[-60.649569,-32.942969],[-60.650249,-32.942841],[-60.650926,-32.942721],[-60.651577,-32.942601],[-60.651347,-32.941673],[-60.650017,-32.941913],[-60.648671,-32.942147],[-60.647287,-32.942394],[-60.647403,-32.942871],[-60.647520,-32.943316]]]}"
"820842701","82084","Rosario",311,678,0,0,0,0,1,0,0,0,7,11,1,"82","Santa Fe","82084","Rosario","820842701",909,311,-32.943366,-60.654566,0.076936588328919,"{""type"":""Polygon"",""coordinates"":[[[-60.653460,-32.944872],[-60.654326,-32.944712],[-60.656296,-32.944360],[-60.656146,-32.943791],[-60.655865,-32.942555],[-60.655688,-32.941872],[-60.655011,-32.941987],[-60.654323,-32.942111],[-60.653714,-32.942215],[-60.653077,-32.942327],[-60.652826,-32.942375],[-60.653460,-32.944872]]]}"
"820841923","82084","Rosario",157,308,0,0,0,0,1,0,1,0,10,20,3,"82","Santa Fe","82084","Rosario","820841923",316,157,-32.942174,-60.645103,0.017869565473724,"{""type"":""Polygon"",""coordinates"":[[[-60.644406,-32.942293],[-60.644554,-32.942888],[-60.645164,-32.942784],[-60.645947,-32.942633],[-60.645805,-32.942060],[-60.645649,-32.941459],[-60.644908,-32.941590],[-60.644252,-32.941710],[-60.644406,-32.942293]]]}"
"820842906","82084","Rosario",175,389,0,0,0,0,1,0,2,0,20,28,0,"82","Santa Fe","82084","Rosario","820842906",389,175,-32.943328,-60.666347,0.032229209744017,"{""type"":""Polygon"",""coordinates"":[[[-60.665507,-32.944241],[-60.665758,-32.944190],[-60.666052,-32.944139],[-60.666282,-32.944095],[-60.666713,-32.944023],[-60.667205,-32.943914],[-60.667393,-32.943904],[-60.667557,-32.943880],[-60.667194,-32.942415],[-60.666741,-32.942495],[-60.666760,-32.942527],[-60.666334,-32.942567],[-60.665913,-32.942648],[-60.665689,-32.942688],[-60.665410,-32.942744],[-60.665133,-32.942786],[-60.665507,-32.944241]]]}"
"820842015","82084","Rosario",128,273,0,0,0,0,1,0,0,0,8,14,0,"82","Santa Fe","82084","Rosario","820842015",286,128,-32.942009,-60.639252,0.017498257936595,"{""type"":""Polygon"",""coordinates"":[[[-60.638694,-32.942717],[-60.639393,-32.942576],[-60.640103,-32.942449],[-60.639981,-32.941954],[-60.639799,-32.941302],[-60.639121,-32.941435],[-60.638389,-32.941570],[-60.638540,-32.942085],[-60.638694,-32.942717]]]}"
"820848007","82084","Rosario",250,564,1,5,0,0,1,0,4,4,20,27,3,"82","Santa Fe","82084","Rosario","820848007",593,250,-32.94396,-60.670412,0.066356770025038,"{""type"":""Polygon"",""coordinates"":[[[-60.667844,-32.945012],[-60.668459,-32.944899],[-60.669874,-32.944663],[-60.671239,-32.944384],[-60.671918,-32.944269],[-60.673281,-32.944025],[-60.672993,-32.942906],[-60.671636,-32.943154],[-60.669607,-32.943513],[-60.668209,-32.943772],[-60.667557,-32.943880],[-60.667844,-32.945012]]]}"
"820842011","82084","Rosario",228,470,0,0,0,0,1,0,0,0,2,3,2,"82","Santa Fe","82084","Rosario","820842011",488,228,-32.94242,-60.643714,0.017629121535224,"{""type"":""Polygon"",""coordinates"":[[[-60.643016,-32.942512],[-60.643161,-32.943121],[-60.643864,-32.943007],[-60.644554,-32.942888],[-60.644406,-32.942293],[-60.644252,-32.941710],[-60.643548,-32.941837],[-60.642869,-32.941947],[-60.643016,-32.942512]]]}"
"820848311","82084","Rosario",334,932,0,0,0,0,1,0,0,16,33,52,0,"82","Santa Fe","82084","Rosario","820848311",932,334,-32.945453,-60.702232,0.087504761022708,"{""type"":""Polygon"",""coordinates"":[[[-60.700985,-32.945318],[-60.699661,-32.945276],[-60.699636,-32.945820],[-60.699620,-32.946355],[-60.700273,-32.946378],[-60.700936,-32.946397],[-60.701448,-32.946406],[-60.702529,-32.946443],[-60.704229,-32.946492],[-60.704238,-32.945948],[-60.704271,-32.944905],[-60.704315,-32.944345],[-60.703747,-32.944334],[-60.702658,-32.944297],[-60.701575,-32.944278],[-60.701043,-32.944260],[-60.701020,-32.944826],[-60.700985,-32.945318]]]}"
"820842103","82084","Rosario",296,594,0,0,0,0,1,0,6,5,7,11,5,"82","Santa Fe","82084","Rosario","820842103",596,296,-32.942278,-60.637877,0.016909735960677,"{""type"":""Polygon"",""coordinates"":[[[-60.637216,-32.942438],[-60.637353,-32.943002],[-60.638021,-32.942850],[-60.638694,-32.942717],[-60.638540,-32.942085],[-60.638389,-32.941570],[-60.637777,-32.941683],[-60.637060,-32.941837],[-60.637216,-32.942438]]]}"
"820842920","82084","Rosario",222,540,0,0,0,0,1,0,1,0,13,16,1,"82","Santa Fe","82084","Rosario","820842920",541,222,-32.943697,-60.664306,0.032197525116876,"{""type"":""Polygon"",""coordinates"":[[[-60.663483,-32.944612],[-60.663837,-32.944544],[-60.664209,-32.944479],[-60.664460,-32.944431],[-60.664829,-32.944370],[-60.665172,-32.944309],[-60.665507,-32.944242],[-60.665133,-32.942786],[-60.664464,-32.942901],[-60.664119,-32.942967],[-60.663809,-32.943017],[-60.663455,-32.943078],[-60.663110,-32.943145],[-60.663303,-32.943927],[-60.663483,-32.944612]]]}"
"820848012","82084","Rosario",188,439,0,0,0,0,1,0,0,1,25,30,0,"82","Santa Fe","82084","Rosario","820848012",441,188,-32.944597,-60.678366,0.048182306273685,"{""type"":""Polygon"",""coordinates"":[[[-60.676258,-32.944576],[-60.676346,-32.944935],[-60.677713,-32.944696],[-60.677889,-32.945370],[-60.678021,-32.945925],[-60.678719,-32.945801],[-60.679392,-32.945673],[-60.679255,-32.945100],[-60.679088,-32.944458],[-60.679677,-32.944348],[-60.680313,-32.944245],[-60.680131,-32.943535],[-60.678262,-32.943869],[-60.676173,-32.944248],[-60.676258,-32.944576]]]}"
"820842702","82084","Rosario",277,569,0,0,0,0,1,0,0,0,6,8,2,"82","Santa Fe","82084","Rosario","820842702",571,277,-32.943274,-60.651714,0.037243769119611,"{""type"":""Polygon"",""coordinates"":[[[-60.650574,-32.944173],[-60.651177,-32.944050],[-60.652511,-32.943838],[-60.653169,-32.943722],[-60.652826,-32.942375],[-60.652241,-32.942476],[-60.650926,-32.942721],[-60.650249,-32.942841],[-60.650434,-32.943537],[-60.650574,-32.944173]]]}"
"820842016","82084","Rosario",151,301,0,0,0,0,1,0,0,0,6,9,0,"82","Santa Fe","82084","Rosario","820842016",390,151,-32.942653,-60.642329,0.017528441983225,"{""type"":""Polygon"",""coordinates"":[[[-60.641787,-32.943363],[-60.642492,-32.943236],[-60.643161,-32.943121],[-60.643016,-32.942512],[-60.642869,-32.941947],[-60.642222,-32.942055],[-60.641496,-32.942190],[-60.641787,-32.943363]]]}"
"820842104","82084","Rosario",367,814,0,0,0,0,1,0,1,1,7,12,2,"82","Santa Fe","82084","Rosario","820842104",814,367,-32.942581,-60.636466,0.019082040171711,"{""type"":""Polygon"",""coordinates"":[[[-60.635725,-32.942738],[-60.635873,-32.943330],[-60.636628,-32.943168],[-60.637353,-32.943002],[-60.637216,-32.942438],[-60.637060,-32.941837],[-60.635577,-32.942147],[-60.635725,-32.942738]]]}"
"820843205","82084","Rosario",308,1000,4,26,1,2,2,0,3,7,46,62,3,"82","Santa Fe","82084","Rosario","820843205",1000,308,-32.946625,-60.715796,0.13143770875965,"{""type"":""Polygon"",""coordinates"":[[[-60.719269,-32.947630],[-60.719294,-32.947267],[-60.719347,-32.946108],[-60.719345,-32.945838],[-60.718741,-32.945808],[-60.717050,-32.945777],[-60.716448,-32.945769],[-60.715345,-32.945736],[-60.714181,-32.945695],[-60.713591,-32.945693],[-60.713071,-32.945684],[-60.712533,-32.945261],[-60.712395,-32.945169],[-60.712376,-32.945619],[-60.712349,-32.946122],[-60.712289,-32.947433],[-60.712894,-32.947445],[-60.714008,-32.947475],[-60.714676,-32.947499],[-60.715505,-32.947516],[-60.716409,-32.947541],[-60.716975,-32.947574],[-60.717563,-32.947603],[-60.718691,-32.947624],[-60.719269,-32.947630]]]}"
